is_male,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Annual_Premium,claim
0,38,1,28,0,6,1,154,121,26103,0
1,44,1,35,0,6,1,124,245,2630,0
1,25,1,28,0,12,1,152,269,60550,0
1,38,1,28,0,6,1,124,106,52970,0
0,24,1,13,1,12,0,152,243,22649,0
0,23,1,27,0,12,0,152,103,2630,0
0,43,1,28,1,6,0,124,248,2630,0
0,30,1,26,0,12,1,154,74,2630,0
0,49,1,28,1,6,0,124,100,2630,0
0,22,1,30,1,12,0,152,271,30724,0
0,45,1,8,0,6,1,26,96,2630,1
1,72,1,28,0,6,1,26,270,45683,0
1,25,1,8,1,12,0,152,136,63124,0
1,64,1,28,1,6,0,26,237,30068,0
1,46,1,28,0,24,1,124,82,64819,1
1,84,1,28,1,6,0,122,31,49367,0
1,46,1,28,0,24,1,124,168,42534,0
0,41,1,28,0,6,1,124,13,35524,1
1,73,1,46,0,6,1,26,146,41623,0
0,43,1,28,0,24,1,26,288,37314,1
1,47,1,9,0,6,1,26,235,37752,0
1,55,1,28,1,6,1,26,142,42394,0
0,45,1,37,0,6,1,152,235,35692,0
0,24,1,11,1,12,0,152,107,38608,0
1,44,1,23,0,6,1,124,83,42609,0
1,42,1,28,0,24,1,26,101,34815,1
0,24,1,3,1,12,0,152,67,28239,0
0,27,1,15,0,12,0,152,213,28171,0
1,21,1,26,1,12,0,160,160,15945,0
0,22,1,40,1,12,0,152,234,32851,0
0,22,1,14,1,12,0,152,260,37508,0
0,44,1,40,0,6,1,26,266,36790,0
1,21,1,4,0,12,1,152,204,22577,0
1,36,1,46,0,6,1,26,137,20819,0
1,24,1,28,1,12,0,152,84,55467,0
0,53,1,8,0,6,1,7,30,60483,0
1,52,1,28,1,6,0,26,88,35031,0
1,23,1,35,1,12,0,152,233,34056,0
0,49,1,48,1,6,0,26,245,2630,0
0,23,1,29,1,12,0,152,145,27636,0
0,23,1,41,1,12,0,152,65,44043,0
1,40,1,28,0,6,0,122,149,32854,0
1,23,1,15,1,12,0,152,258,29541,0
0,21,1,36,1,12,0,152,27,30389,0
1,30,1,28,0,6,1,157,298,2630,0
1,57,1,46,1,6,0,26,166,2630,0
1,55,1,28,1,6,0,124,93,67745,0
1,50,1,4,0,6,1,26,296,26821,0
0,44,1,28,0,6,1,26,215,26567,0
1,25,1,28,0,12,1,26,233,41654,0
1,43,1,23,0,6,1,154,277,29155,0
1,24,1,41,1,12,0,152,277,24773,0
0,59,1,18,0,6,0,124,133,23322,1
1,23,1,44,0,12,1,152,41,29267,0
1,53,1,13,0,6,1,26,90,2630,0
1,23,1,46,1,6,1,156,234,2630,0
1,24,1,36,1,12,0,152,88,36975,0
0,24,1,28,0,12,1,152,116,32681,0
1,60,1,28,0,6,1,26,298,68548,0
0,34,1,29,0,6,1,26,119,30045,1
1,29,1,28,1,12,0,152,125,25850,0
0,21,1,46,1,12,0,152,195,41238,0
1,25,1,14,1,12,0,152,278,39723,0
0,45,1,35,1,6,0,26,105,52448,0
0,22,1,47,1,12,0,152,231,24233,0
1,55,1,17,1,6,0,26,212,36693,0
1,45,1,33,0,6,1,26,35,23958,1
0,23,1,28,1,12,0,152,55,49577,0
1,26,1,47,1,12,0,152,188,33045,0
1,68,1,28,0,6,1,26,68,45626,0
0,63,1,28,0,6,1,26,172,2630,0
1,27,1,36,1,12,0,152,75,32286,0
0,37,1,28,0,6,1,26,238,45037,1
0,48,1,28,1,6,0,124,240,45148,0
0,35,1,35,0,6,1,26,198,37646,0
1,71,1,28,1,6,0,122,10,33685,0
1,31,1,39,0,12,1,26,166,2630,1
1,53,1,29,0,6,1,156,141,2630,0
1,22,1,41,1,12,0,152,69,31827,0
0,67,1,41,0,6,1,124,30,31554,0
0,76,1,28,1,6,0,124,38,37753,0
0,47,1,30,0,6,1,154,227,2630,0
1,36,1,35,0,6,1,124,203,25017,0
1,46,1,28,0,6,1,26,235,31663,0
0,35,1,3,0,6,0,26,43,2630,0
0,66,1,8,0,6,0,7,205,48089,0
1,61,1,8,0,24,1,124,171,22257,1
0,23,1,41,1,12,0,152,217,33860,0
1,44,1,28,0,6,0,124,103,50633,0
0,22,1,11,0,12,1,152,110,35557,0
0,28,1,11,1,12,0,152,101,2630,0
0,38,1,46,0,6,1,157,83,2630,0
0,48,1,10,0,6,1,26,180,39818,0
1,41,1,28,0,6,1,124,168,49845,0
0,31,1,8,1,12,0,152,37,41106,0
1,42,1,8,1,6,0,26,193,2630,0
1,48,1,41,1,6,0,124,18,2630,0
1,42,1,28,0,6,1,122,235,2630,0
0,24,1,47,1,12,0,152,174,35665,0
1,76,1,3,1,6,0,26,146,28290,0
0,43,1,28,0,6,1,26,21,46174,1
0,25,1,28,1,12,0,152,219,34410,0
1,43,1,28,0,6,1,124,116,26259,0
0,35,1,46,0,6,1,124,227,29036,1
0,24,1,11,1,12,0,152,239,32803,0
1,46,1,8,0,6,0,155,68,35183,0
0,45,1,28,1,6,0,124,129,28586,0
1,24,1,49,1,12,0,152,167,19613,0
0,46,1,0,0,6,1,47,292,2630,0
0,33,1,28,0,6,1,122,257,28188,0
1,23,1,18,1,12,0,152,139,18086,0
1,38,1,39,0,6,1,127,244,2630,0
1,47,1,26,0,6,1,26,60,28871,1
0,26,1,46,1,12,0,152,268,30380,0
1,44,1,8,0,6,1,124,255,32342,1
1,23,1,29,0,12,1,153,136,28070,0
1,36,1,8,0,6,1,156,287,32752,1
1,40,1,8,0,6,1,124,107,71479,0
1,24,1,10,1,12,0,152,83,31953,0
1,39,1,18,0,6,1,124,12,43177,0
0,42,1,28,1,6,0,26,224,61279,0
0,76,1,29,1,6,0,26,54,48834,0
0,31,1,10,1,12,0,152,295,30459,0
0,21,1,15,0,12,1,152,216,31946,0
1,48,1,37,1,6,0,26,283,22242,0
0,23,1,27,0,12,0,152,228,27629,0
1,28,1,9,1,12,0,152,145,34010,0
0,43,1,28,0,6,1,26,258,41103,0
1,35,1,28,0,6,1,122,255,33273,0
0,35,1,28,0,6,1,124,170,39339,0
1,77,1,28,0,6,1,26,109,2630,1
0,24,1,33,1,12,1,152,268,31546,0
1,50,1,28,0,24,1,124,253,53905,1
0,69,1,28,0,6,1,124,285,48756,0
0,24,1,37,0,12,1,152,115,49007,0
1,29,1,8,1,12,0,152,69,46278,0
1,43,1,28,0,6,1,26,146,29921,1
1,70,1,28,1,6,0,13,211,36785,0
1,50,1,8,0,6,1,26,276,2630,0
1,29,1,18,1,12,0,152,270,36528,0
1,23,1,28,1,12,0,152,160,42463,0
1,20,1,39,1,12,0,160,167,31515,0
1,29,1,4,1,12,0,152,103,23080,0
0,68,1,47,1,6,0,26,108,25075,0
1,25,1,27,0,12,1,152,155,27136,0
1,48,1,28,0,6,1,26,125,31502,0
1,46,1,28,0,24,1,26,37,38166,1
1,44,1,28,1,6,1,26,81,33844,0
1,49,1,30,0,6,1,26,59,2630,1
1,53,1,30,1,6,0,26,208,2630,0
1,24,1,7,0,12,0,152,291,32560,0
1,61,1,3,0,6,1,30,206,27238,0
0,33,1,28,0,12,1,154,240,43563,0
0,49,1,8,0,24,1,124,209,40190,0
0,53,1,33,0,6,1,124,254,47367,0
1,46,1,36,1,6,0,26,18,37565,0
0,44,1,28,0,6,1,124,298,42376,0
1,25,1,32,1,12,0,160,114,2630,0
1,26,1,15,0,12,0,152,125,44116,0
0,40,1,28,0,6,1,124,197,2630,1
0,48,1,3,0,6,1,124,286,28795,0
0,35,1,28,0,6,1,124,193,22773,0
1,59,1,28,0,6,1,156,245,2630,0
0,23,1,33,1,12,0,152,24,22900,0
0,69,1,18,0,6,1,124,107,30539,1
0,72,1,28,1,6,0,26,38,65452,0
0,44,1,41,0,6,1,124,222,41968,0
1,30,1,8,1,12,0,160,295,45553,0
0,31,1,28,1,6,0,124,71,34827,0
1,48,1,8,1,6,0,78,51,39109,0
0,33,1,18,1,12,0,152,248,33981,0
0,21,1,3,1,12,0,152,286,31286,0
1,58,1,28,0,6,1,158,180,2630,1
1,52,1,3,0,6,0,26,198,29058,0
1,44,1,35,0,6,0,89,88,2630,0
1,20,1,13,0,12,1,160,222,2630,0
1,23,1,28,0,12,1,152,144,40765,0
0,24,1,37,0,12,1,160,202,21408,0
1,45,1,28,1,6,0,124,82,36212,0
1,77,1,28,1,6,0,122,267,33249,0
0,23,1,30,1,12,0,152,108,26275,0
1,24,1,8,1,12,0,152,57,33265,0
0,37,1,33,0,6,0,124,167,41890,0
1,40,1,8,0,6,1,124,279,31043,0
1,65,1,48,0,6,1,26,90,2630,0
0,54,1,41,1,6,0,26,39,19700,0
1,33,1,28,0,6,1,26,37,43580,0
1,40,1,28,0,6,1,124,278,28113,1
1,20,1,8,1,12,0,160,275,44400,0
0,20,1,2,1,12,1,160,195,31207,0
1,24,1,8,0,12,0,152,12,2630,0
1,52,1,3,0,6,1,26,285,28088,1
1,71,1,16,0,6,1,26,134,2630,0
0,23,1,43,0,12,1,152,215,46257,0
1,26,1,27,1,12,0,152,151,49625,0
0,27,1,25,1,12,0,152,46,29214,0
0,23,1,8,1,12,0,152,73,50423,0
1,45,1,28,1,6,0,124,279,29055,0
1,26,1,14,1,12,0,151,171,24354,0
1,23,1,28,1,12,0,152,34,57911,0
0,29,1,15,1,12,0,152,185,37098,0
0,45,1,28,1,6,0,32,214,2630,0
0,26,1,28,1,12,1,26,251,42200,0
1,38,1,48,0,6,1,124,10,2630,1
0,67,1,29,0,6,1,124,267,45459,1
0,21,1,36,1,12,0,160,221,32204,0
0,24,1,3,1,12,1,160,112,29376,0
0,24,1,8,1,12,0,152,96,58326,0
1,22,1,2,1,12,0,152,105,34772,0
0,25,1,37,0,12,1,152,204,47183,0
0,54,1,50,1,6,0,154,153,32573,0
1,62,1,28,0,6,1,124,82,38052,1
0,26,1,28,1,12,0,152,216,38448,0
0,22,1,33,1,12,0,152,21,38214,0
0,36,1,28,1,6,0,125,232,2630,0
0,59,1,8,0,6,1,124,280,80682,0
0,23,1,39,1,12,0,152,201,50821,0
0,67,1,41,0,6,1,124,73,40821,0
0,41,1,38,0,6,1,124,299,30438,0
1,25,1,11,1,12,0,160,87,18009,0
0,46,1,28,0,6,1,124,110,30184,0
0,23,1,14,0,12,1,152,293,27404,0
0,26,1,9,1,12,0,152,121,37801,0
0,37,1,35,0,6,0,26,71,2630,0
1,66,1,50,1,6,0,8,76,38590,0
0,33,1,13,0,6,0,124,176,38411,0
0,25,1,28,1,12,0,152,134,29046,0
1,23,1,29,1,12,0,152,182,36838,0
1,56,1,28,1,6,0,124,22,48462,0
0,41,1,35,0,6,1,10,136,30495,0
1,20,1,30,0,12,0,160,11,25497,0
1,25,1,37,0,12,1,152,49,31531,1
1,66,1,41,0,6,1,26,144,47749,0
0,25,1,18,1,12,0,152,155,25162,0
0,29,1,33,1,12,0,152,291,52537,0
1,25,1,8,1,12,0,152,16,2630,0
1,52,1,8,0,6,1,26,234,54581,0
1,77,1,28,0,24,1,26,191,60083,0
1,21,1,8,0,12,1,152,59,66657,0
0,24,1,17,1,12,0,152,164,28385,0
0,24,1,37,0,12,0,152,65,47282,0
1,39,1,28,1,6,0,8,230,38452,0
1,44,1,17,0,6,1,124,231,37272,0
0,44,1,28,0,6,1,26,28,43624,1
1,43,1,39,0,6,1,124,26,2630,1
1,49,1,46,1,6,0,26,226,2630,0
0,24,1,41,1,12,0,152,27,39342,0
1,53,1,8,1,6,0,124,240,44895,0
0,67,1,50,0,6,1,120,101,32592,0
1,54,1,8,0,12,1,26,116,34948,1
0,44,1,41,0,6,1,26,263,31059,1
1,57,1,28,0,6,1,26,269,67533,0
0,30,1,28,1,12,0,152,190,28647,0
0,28,1,4,0,6,1,157,63,2630,0
0,22,1,15,0,12,1,152,293,37932,0
1,36,1,8,0,6,1,124,207,31149,0
1,23,1,36,0,12,1,152,31,31668,0
1,62,1,8,0,6,1,26,173,30883,0
1,42,1,28,0,6,1,124,74,30408,1
1,29,1,41,0,12,1,152,203,2630,0
1,44,1,50,0,6,1,65,40,35668,0
1,55,1,46,0,6,1,152,202,31997,0
0,49,1,41,0,6,1,26,65,2630,0
1,60,1,28,0,6,0,26,280,46684,0
1,21,1,46,1,12,0,160,93,35733,0
1,31,1,28,1,12,0,152,261,24002,0
0,42,1,3,0,6,1,154,243,43811,0
0,37,1,28,1,6,0,124,176,48427,0
0,40,1,30,1,6,0,152,261,30719,0
1,29,1,50,0,12,1,124,79,32200,0
1,34,1,41,1,6,1,26,241,36264,0
0,65,1,30,1,6,1,157,125,2630,0
1,73,1,48,0,6,1,15,94,2630,0
0,22,1,32,1,12,0,152,116,35727,0
1,50,1,28,1,6,0,26,65,45072,0
1,30,1,28,1,6,1,157,127,2630,0
0,52,1,11,0,6,1,156,195,2630,0
1,63,1,28,1,6,1,26,146,65387,0
0,47,1,28,1,6,0,26,105,32752,0
1,34,1,45,0,6,1,156,223,2630,1
1,54,1,9,0,24,1,31,161,40603,1
1,83,1,41,1,6,0,124,166,40935,0
1,72,1,28,0,6,0,124,179,60923,0
0,25,1,34,0,12,1,152,46,2630,0
1,57,1,28,0,6,1,26,134,39067,0
1,54,1,28,0,6,1,26,66,36574,0
1,24,1,41,1,12,0,152,33,33243,0
0,25,1,22,1,12,0,152,88,29364,0
0,77,1,3,0,6,1,26,65,40743,0
0,24,1,8,1,12,0,152,83,33324,0
1,45,1,3,1,6,1,124,183,31641,0
1,26,1,14,1,12,0,152,137,2630,0
0,29,1,41,0,12,1,121,166,2630,1
1,47,1,41,0,6,1,124,74,35297,1
0,28,1,18,1,12,0,152,264,38784,0
1,41,1,45,0,6,1,25,213,26978,0
1,24,1,28,0,6,1,124,266,50974,0
1,24,1,6,1,12,1,152,32,29526,0
0,28,1,2,1,12,0,152,65,30514,0
1,24,1,36,0,12,0,152,67,30983,0
1,49,1,45,0,6,1,124,132,27937,0
0,51,1,50,0,12,1,122,100,45869,0
0,69,1,28,0,6,0,13,259,46732,0
0,22,1,36,1,12,1,160,106,2630,0
1,44,1,28,0,6,1,26,59,35482,0
1,35,1,27,0,6,1,156,36,22791,0
1,30,1,38,1,6,0,124,175,25412,0
0,36,1,33,0,6,1,160,180,2630,0
0,21,1,28,0,12,1,152,145,32733,0
1,72,1,28,0,24,1,122,129,54468,1
1,22,1,46,1,12,0,152,182,21470,0
0,25,1,35,1,12,0,152,242,31745,0
1,49,1,7,0,6,0,4,252,36497,0
0,31,1,29,1,12,0,152,42,25259,0
1,24,1,15,0,12,1,152,64,27709,0
0,47,1,8,0,6,1,26,80,32305,0
1,32,1,28,0,6,1,124,227,2630,1
1,42,1,8,1,6,0,26,284,28725,0
0,70,1,6,1,6,0,124,105,25776,0
1,59,1,26,1,6,0,22,274,47831,0
1,24,1,8,1,12,0,152,88,29817,0
1,25,1,15,1,12,0,152,49,30587,0
1,37,1,18,0,6,1,154,32,53672,1
1,22,1,28,1,12,0,152,247,33860,0
0,26,1,14,1,12,0,152,86,42792,0
0,81,1,28,1,6,0,26,36,38673,0
0,64,1,28,0,6,1,26,17,54624,0
0,31,1,12,0,6,1,26,186,2630,0
0,51,1,28,0,6,1,26,252,37564,1
0,25,1,47,0,12,1,154,205,57180,1
1,25,1,28,1,12,0,152,231,54611,0
0,22,1,41,1,12,0,152,124,21700,0
0,42,1,15,0,6,1,124,175,27103,0
0,23,1,36,1,12,0,152,100,34976,0
0,66,1,28,0,6,1,122,160,35154,0
1,64,1,25,0,24,1,26,91,25272,0
0,43,1,16,1,6,0,152,219,34518,0
1,25,1,2,0,12,0,152,65,27134,0
1,50,1,28,0,6,1,122,17,26968,0
1,35,1,8,1,6,0,124,70,37449,0
0,42,1,28,0,6,1,26,59,43878,0
0,25,1,36,0,12,1,152,271,29430,0
0,22,1,7,0,12,1,160,133,49396,0
0,42,1,28,1,6,0,26,113,23211,0
1,22,1,15,1,12,0,152,258,38356,0
0,22,1,37,0,12,1,160,88,30266,0
1,20,1,36,0,12,1,160,50,41945,0
0,46,1,26,0,6,1,157,142,2630,1
0,22,1,45,1,12,0,152,45,21280,0
0,22,1,26,1,12,0,152,153,33459,0
1,45,1,46,0,6,1,124,113,13895,0
0,23,1,28,0,12,1,152,240,65093,0
1,57,1,39,0,6,1,124,49,2630,0
1,20,1,11,1,12,0,160,187,29587,0
1,50,1,15,0,6,1,124,242,33666,1
0,28,1,30,0,12,1,26,232,30354,0
1,36,1,29,0,24,1,156,230,28075,0
0,21,1,45,0,12,1,160,279,27546,0
0,20,1,30,1,12,0,160,25,35192,0
1,23,1,41,1,12,0,152,112,32978,0
0,22,1,46,1,12,0,152,238,59086,0
1,33,1,15,1,12,0,152,268,35268,0
1,35,1,46,0,6,1,124,268,23146,0
0,25,1,8,1,12,0,152,65,36341,0
0,27,1,8,0,12,0,152,175,42963,0
1,47,1,3,0,6,1,7,284,24495,0
0,25,1,12,1,12,0,152,69,23262,0
1,33,1,36,0,6,1,124,31,26910,0
1,34,1,28,0,6,1,26,103,31177,1
1,52,1,28,0,6,1,124,285,50851,1
1,32,1,8,1,12,0,152,181,30505,0
1,40,1,8,0,6,0,26,208,49097,0
1,57,1,46,0,6,1,11,269,2630,0
0,23,1,46,0,12,1,152,277,47385,0
1,33,1,10,1,12,0,152,58,21928,0
0,67,1,28,0,6,1,42,138,2630,0
0,33,1,46,0,6,1,156,116,2630,1
1,48,1,27,0,6,1,152,182,32645,0
1,35,1,32,0,6,1,163,236,34062,1
1,38,1,36,0,6,1,26,295,37742,1
1,24,1,17,1,12,0,83,286,29625,0
0,23,1,47,0,12,0,151,257,29431,0
1,23,1,16,0,12,1,152,126,2630,1
0,25,1,46,1,12,0,152,204,20804,0
0,23,1,16,1,12,0,26,145,2630,0
1,23,1,47,1,12,0,152,175,31231,0
1,48,1,3,0,6,1,124,12,32485,1
0,51,1,28,1,6,0,25,69,37768,0
0,43,1,3,0,6,1,26,208,30437,0
1,66,1,3,1,6,0,26,240,2630,0
0,25,1,3,1,12,0,152,163,22102,0
0,27,1,10,1,12,0,152,125,30517,0
0,58,1,28,0,6,1,26,163,42064,0
0,25,1,35,1,12,0,152,148,41195,0
1,31,1,28,1,12,0,152,120,38881,0
1,31,1,41,0,12,1,152,100,18987,1
0,43,1,28,0,6,1,26,216,55924,1
0,21,1,46,1,12,0,160,37,29298,0
1,49,1,18,0,6,1,26,212,47406,0
0,26,1,28,1,12,0,152,76,43080,0
0,26,1,28,1,12,0,152,30,51451,0
0,25,1,41,1,12,0,152,90,23420,0
1,49,1,5,0,6,1,26,281,36205,0
0,23,1,41,0,12,1,152,36,46543,0
1,54,1,48,0,6,1,124,254,2630,0
1,23,1,28,0,12,1,26,55,65040,1
0,54,1,28,0,24,1,157,295,49985,0
0,42,1,33,1,6,0,152,186,31856,0
1,53,1,28,0,6,1,124,13,48625,0
0,24,1,8,1,12,0,152,63,44095,0
0,47,1,20,0,6,1,26,227,2630,1
0,67,1,28,1,6,1,124,294,37809,0
1,27,1,50,1,12,0,152,17,21844,0
1,49,1,3,0,6,1,26,267,40065,0
0,24,1,11,1,12,0,152,95,21837,0
1,32,1,41,1,12,0,152,25,26466,0
0,39,1,8,0,6,1,19,102,2630,0
0,45,1,28,0,6,1,26,127,45878,1
0,34,1,28,1,6,0,155,190,36282,0
0,61,1,28,0,6,1,26,20,54320,0
1,45,1,50,1,6,1,30,221,26717,0
0,71,1,28,1,6,0,122,255,40980,0
0,22,1,28,0,6,1,124,117,2630,0
0,25,1,33,1,12,0,152,206,33951,0
1,45,1,46,0,6,1,124,155,25738,0
1,30,1,3,0,12,1,152,90,22419,0
0,27,1,15,1,12,0,152,39,31022,0
0,62,1,28,0,6,1,13,73,37684,0
1,47,1,28,0,6,1,124,44,45821,0
1,38,1,28,0,24,1,124,62,43607,0
1,53,1,28,0,24,1,154,39,68850,0
0,22,1,28,1,12,0,152,122,29540,0
1,45,1,29,0,6,1,26,71,42124,1
1,21,1,37,1,12,1,160,243,29537,0
0,21,1,41,0,6,1,124,292,27381,0
0,28,1,28,1,12,0,152,215,45896,0
1,41,1,50,0,6,1,152,124,37067,0
0,22,1,8,0,12,1,152,168,33829,0
1,41,1,15,0,6,1,157,232,2630,0
1,38,1,22,0,6,1,124,164,54790,0
0,26,1,21,1,12,0,152,28,29505,0
1,28,1,9,0,6,1,157,124,31804,1
0,65,1,28,1,6,0,26,288,48784,0
1,39,1,30,1,6,0,124,89,28982,0
1,27,1,45,1,12,1,152,102,24301,0
0,50,1,11,0,6,1,124,237,35427,1
1,47,1,28,1,6,0,61,38,35116,0
1,65,1,41,0,6,1,26,230,41305,0
1,24,1,7,1,12,0,152,99,36284,0
0,48,1,18,0,6,1,124,289,33361,0
0,53,1,28,1,6,0,13,202,31164,0
1,53,1,3,0,6,1,26,85,18090,1
0,42,1,35,1,6,0,152,57,2630,0
0,23,1,18,1,12,0,152,54,26583,0
0,31,1,28,0,12,1,26,157,38865,0
1,50,1,47,0,6,1,124,295,39197,0
1,40,1,20,1,6,0,124,165,2630,0
1,30,1,41,0,12,1,152,144,42814,0
1,21,1,30,1,12,0,152,192,31543,0
1,71,0,3,0,6,0,26,179,25323,0
0,24,1,25,1,12,0,152,147,42342,0
1,72,1,9,0,6,0,26,187,25026,0
0,24,1,50,1,12,0,152,231,22267,0
1,46,1,7,0,6,1,152,164,42101,0
1,65,1,8,1,6,0,26,118,2630,0
1,54,1,7,1,6,0,124,138,37697,0
0,21,1,28,0,12,1,124,292,60733,0
1,59,1,3,0,6,0,26,87,2630,0
1,24,1,49,0,12,1,152,155,27291,1
0,22,1,8,0,12,0,160,247,44879,0
1,44,1,28,0,6,1,124,204,31494,0
1,50,1,48,1,6,0,26,114,2630,0
0,21,1,28,1,12,0,152,275,37386,0
0,34,1,8,0,6,1,124,57,2630,0
0,69,1,28,0,24,1,26,40,42340,0
0,21,1,30,0,12,1,160,20,25024,0
1,25,1,28,0,6,0,26,239,32174,0
1,71,1,28,0,6,1,26,221,67477,1
1,23,1,50,1,12,0,152,141,45359,0
1,74,1,30,0,24,1,124,206,34753,1
1,43,1,28,0,6,1,124,269,29751,0
0,31,1,5,1,12,0,152,103,35655,0
0,47,1,12,0,6,1,154,276,27971,0
1,25,1,10,1,12,0,152,93,22069,0
0,27,1,12,1,12,0,152,33,28210,0
0,33,1,33,1,12,0,152,231,28238,0
0,68,1,47,1,6,0,16,130,36077,0
0,41,1,35,0,6,0,124,176,23041,0
1,62,1,8,0,6,1,7,123,28505,0
0,22,1,41,1,12,0,152,25,36997,0
0,32,1,46,1,6,0,124,220,19107,0
1,43,1,31,0,6,1,124,114,2630,0
0,24,1,50,1,12,0,152,296,26717,0
1,77,1,7,0,6,1,124,191,36581,0
1,61,1,49,1,6,0,26,290,23580,0
1,43,1,28,0,6,1,124,63,52520,0
0,45,1,28,0,6,1,26,174,40525,0
1,27,1,35,1,12,0,152,226,30996,0
0,42,1,21,0,6,0,152,252,30377,0
0,61,1,11,0,6,1,120,23,28484,0
0,27,1,28,1,12,0,152,218,27632,0
1,23,1,46,1,12,0,151,254,31870,0
0,47,1,28,0,6,1,26,97,28815,1
0,33,1,28,1,6,0,124,242,32211,0
0,77,1,28,0,6,1,26,45,47544,0
1,33,1,41,1,12,0,152,40,32985,0
0,25,1,25,1,12,0,152,171,28122,0
1,56,1,28,1,6,0,26,242,2630,0
1,26,1,30,1,12,0,152,26,18212,0
1,24,1,36,1,12,0,152,75,34727,0
1,21,1,8,0,12,1,160,57,48914,0
1,38,1,28,0,6,1,124,259,32338,0
1,22,1,8,0,12,1,160,211,2630,0
1,50,1,8,1,6,0,26,174,39267,0
0,61,1,28,1,6,0,26,226,2630,0
0,23,1,27,0,12,1,160,198,38228,0
1,23,1,28,0,12,1,26,167,66952,0
1,32,1,41,1,12,0,152,248,40287,0
1,26,1,36,1,12,0,152,138,2630,0
0,26,1,51,1,12,0,160,245,2630,0
0,24,1,32,0,12,1,152,295,33896,0
1,70,1,8,0,6,1,26,222,29174,0
0,26,1,6,1,12,0,152,81,19814,0
1,52,1,22,0,6,1,8,148,30642,1
1,33,1,24,0,12,1,156,120,2630,1
0,27,1,8,1,12,0,152,203,35169,0
0,23,1,8,1,12,0,152,276,40813,0
0,64,1,28,0,6,1,156,155,2630,0
1,48,1,28,0,6,1,124,109,21877,0
0,41,1,8,0,6,0,124,115,42356,0
1,52,1,50,1,6,0,8,272,37981,0
0,25,1,28,0,12,1,152,151,23752,1
0,61,1,8,0,6,1,26,283,2630,0
1,22,1,8,1,12,0,26,188,25266,0
1,68,1,11,0,6,1,124,180,33639,0
0,23,1,6,1,12,0,152,163,13636,0
0,38,1,24,1,6,0,152,92,20761,0
0,27,1,29,1,12,0,152,110,30006,0
0,43,1,28,1,6,0,122,28,139130,0
0,36,1,8,0,6,1,26,221,57831,0
1,23,1,11,1,12,0,152,138,31897,0
0,45,1,48,0,6,1,157,171,2630,1
1,43,1,28,0,6,1,26,83,22441,0
1,42,1,28,0,6,1,13,246,25231,0
1,23,1,39,0,12,0,152,293,2630,0
0,40,1,7,1,6,0,124,184,2630,0
1,55,1,41,0,6,1,136,77,22757,0
1,45,1,28,1,6,0,156,55,2630,0
0,48,1,28,1,6,0,26,295,43755,0
0,37,1,47,0,6,0,124,212,41035,0
1,54,1,28,0,24,1,124,262,37248,0
1,36,1,39,0,6,1,26,47,29846,1
0,46,1,28,0,6,1,26,259,42666,0
0,21,1,17,0,12,1,152,200,42852,0
1,45,1,7,0,6,0,26,97,2630,0
0,68,1,24,0,6,1,124,22,33437,0
0,47,1,31,0,6,1,26,40,2630,1
1,22,1,12,1,12,0,152,159,30902,0
1,24,1,36,0,12,0,152,159,29653,0
0,21,1,12,0,12,1,152,149,2630,0
1,50,1,28,0,6,1,124,94,40768,0
1,28,1,27,1,12,0,152,129,25757,0
1,40,1,28,1,6,0,124,172,58145,0
1,36,1,18,0,6,0,124,212,2630,1
1,24,1,34,0,12,0,151,100,29619,0
1,33,1,28,0,6,1,124,220,28902,1
0,58,1,28,0,6,1,26,166,40773,0
0,21,1,46,1,12,0,160,111,48452,0
1,45,1,20,0,6,1,124,123,2630,0
1,42,1,28,0,24,1,26,259,36553,0
1,68,1,2,1,6,0,26,170,34796,0
0,27,1,41,1,12,0,152,34,41109,0
1,24,1,13,0,12,0,152,45,23564,0
1,36,1,28,0,6,1,124,21,60320,0
1,59,1,26,0,24,1,22,283,38063,0
0,21,1,30,1,12,0,152,16,27662,0
0,66,1,46,1,6,0,124,177,33671,0
1,75,1,28,1,6,0,124,157,31290,0
0,67,1,37,0,6,1,156,180,42448,1
0,24,1,30,1,12,0,152,188,33522,0
0,53,1,8,0,6,1,152,149,51134,0
0,31,1,28,0,12,1,124,264,28921,1
0,24,1,15,0,12,1,152,24,47809,0
1,27,1,8,0,12,1,152,298,33975,0
1,59,1,28,1,6,0,120,263,36629,0
1,28,1,11,1,12,0,160,156,2630,0
0,39,1,28,0,24,1,26,70,34874,1
1,42,1,36,0,6,1,26,126,51383,0
0,22,1,8,1,12,0,152,48,45841,0
1,21,1,37,0,12,1,160,210,29314,0
1,39,1,19,1,6,0,124,207,26368,0
1,56,1,8,0,6,1,124,259,35429,0
1,46,1,28,0,6,1,26,84,47144,0
0,23,1,32,1,12,0,151,219,33613,0
1,28,1,11,0,12,1,124,221,2630,1
0,26,1,37,0,12,1,152,280,31602,0
0,22,1,37,0,12,1,160,219,32373,0
1,41,1,28,0,6,1,52,44,98002,0
1,23,1,8,1,12,0,152,148,51281,0
0,59,1,28,0,6,1,26,127,37871,0
1,26,1,8,1,12,0,152,295,51556,0
0,25,1,8,1,12,0,152,167,41939,0
1,23,1,50,1,12,0,152,131,28016,0
0,26,1,17,1,12,0,152,143,20416,0
1,29,1,41,1,12,0,152,145,29620,0
